,title,studio,domestic_gross,foreign_gross,year,movie_id,primary_title,original_title,start_year,runtime_minutes,genres
1106,The Other Woman (2014),Fox,83900000.0,112800000.0,2014,,,,,,
1107,The Equalizer,Sony,101500000.0,90800000.0,2014,,,,,,
1108,Breakup Buddies,CL,778000.0,188200000.0,2014,,,,,,
1109,The Grand Budapest Hotel,FoxS,59300000.0,115500000.0,2014,,,,,,
1110,Dumb and Dumber To,Uni.,86200000.0,83600000.0,2014,,,,,,
1111,Unbroken,Uni.,115600000.0,47800000.0,2014,tt10402572,Unbroken,Unbroken,2018.0,104.0,Drama
1112,Into The Storm,WB (NL),47600000.0,114100000.0,2014,,,,,,
1113,The Monuments Men,Sony,78000000.0,77000000.0,2014,,,,,,
1114,Ride Along,Uni.,134900000.0,19500000.0,2014,,,,,,
1115,Planes: Fire & Rescue,BV,59200000.0,92200000.0,2014,,,,,,
1116,Let's Be Cops,Fox,82400000.0,55800000.0,2014,,,,,,
1117,Jack Ryan: Shadow Recruit,Par.,50600000.0,84900000.0,2014,,,,,,
1118,Annie (2014),Sony,85900000.0,47900000.0,2014,,,,,,
1119,Blended,WB,46300000.0,81700000.0,2014,,,,,,
1120,Sex Tape,Sony,38500000.0,87500000.0,2014,,,,,,
1121,The Theory of Everything,Focus,35900000.0,87800000.0,2014,,,,,,
1122,The Nut Job,ORF,64300000.0,56600000.0,2014,,,,,,
1123,The Wind Rises,BV,5200000.0,112700000.0,2014,,,,,,
1124,Pompeii,TriS,23200000.0,94600000.0,2014,,,,,,
1125,The Admiral: Roaring Currents,CJ,2600000.0,109600000.0,2014,,,,,,
1126,The Purge: Anarchy,Uni.,72000000.0,40000000.0,2014,,,,,,
1127,The Boxtrolls,Focus,50800000.0,58400000.0,2014,,,,,,
1128,Horrible Bosses 2,WB,54400000.0,53200000.0,2014,,,,,,
1129,Ouija,Uni.,50900000.0,52700000.0,2014,,,,,,
1130,Birdman,FoxS,42300000.0,60900000.0,2014,,,,,,
1131,Transcendence,WB,23000000.0,80000000.0,2014,,,,,,
1132,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",BV,67000000.0,34400000.0,2014,,,,,,
1133,Heaven is for Real,TriS,91400000.0,9900000.0,2014,,,,,,
1134,Tammy,WB (NL),84500000.0,16000000.0,2014,,,,,,
1135,P.K.,UTV,10600000.0,89800000.0,2014,,,,,,
1136,The Book of Life (2014),Fox,50200000.0,49600000.0,2014,,,,,,
1137,Paranormal Activity: The Marked Ones,Par.,32500000.0,58400000.0,2014,,,,,,
1138,The Hundred-Foot Journey,BV,54200000.0,34600000.0,2014,,,,,,
1139,John Wick,LG/S,43000000.0,45700000.0,2014,,,,,,
1140,Deliver Us From Evil,SGem,30600000.0,57400000.0,2014,,,,,,
1141,A Million Ways to Die in the West,Uni.,43100000.0,44100000.0,2014,,,,,,
1142,Snowpiercer,RTWC,4600000.0,82200000.0,2014,,,,,,
1143,Step Up All In,LG/S,14900000.0,71300000.0,2014,,,,,,
1144,The Judge,WB,47100000.0,37300000.0,2014,tt6246092,The Judge,The Judge,2017.0,76.0,Documentary
1145,Muppets Most Wanted,BV,51200000.0,29200000.0,2014,,,,,,
1146,If I Stay,WB (NL),50500000.0,28400000.0,2014,,,,,,
1147,"I, Frankenstein",LGF,19100000.0,52100000.0,2014,,,,,,
1148,The Attorney,WGUSA,557000.0,70000000.0,2014,,,,,,
1149,Think Like a Man Too,SGem,65200000.0,5000000.0,2014,,,,,,
1150,Brick Mansions,Rela.,20400000.0,48500000.0,2014,,,,,,
1151,Stalingrad (2014),Sony,1000000.0,67099999.0,2014,,,,,,
1152,Son of God,Fox,59700000.0,8100000.0,2014,,,,,,
1153,Jersey Boys,WB,47000000.0,20600000.0,2014,,,,,,
1154,The Giver,Wein.,45100000.0,21900000.0,2014,,,,,,
1155,Selma,Par.,52100000.0,14700000.0,2014,,,,,,
1156,God's Not Dead,Free,60800000.0,3900000.0,2014,,,,,,
1157,Thunder and the House of Magic!,Shout!,4100.0,64200000.0,2014,,,,,,
1158,Begin Again,Wein.,16200000.0,47300000.0,2014,,,,,,
1159,The Legend of Hercules,LG/S,18800000.0,42400000.0,2014,,,,,,
1160,Evangelion: 3.0 You Can (Not) Redo,Elev.,175000.0,60300000.0,2014,,,,,,
1161,Dolphin Tale 2,WB,42000000.0,15800000.0,2014,,,,,,
1162,St. Vincent,Wein.,44100000.0,10700000.0,2014,,,,,,
1163,No Good Deed (2014),SGem,52500000.0,1800000.0,2014,,,,,,
1164,A Walk Among the Tombstones,Uni.,26300000.0,26900000.0,2014,,,,,,
1165,3 Days to Kill,Rela.,30700000.0,21900000.0,2014,,,,,,
1166,Wild (2014),FoxS,37900000.0,14600000.0,2014,,,,,,
1167,Magic in the Moonlight,SPC,10500000.0,40500000.0,2014,,,,,,
1168,Dragon Ball Z: Battle of Gods,SV,2600000.0,47800000.0,2014,,,,,,
1169,About Last Night (2014),SGem,48600000.0,365000.0,2014,,,,,,
1170,Whiplash,SPC,13100000.0,35900000.0,2014,,,,,,
1171,Chef,ORF,31400000.0,14500000.0,2014,tt5745450,Chef,Chef,2017.0,133.0,"Comedy,Drama,Family"
1172,Earth to Echo,Rela.,38900000.0,6400000.0,2014,,,,,,
1173,Boyhood,IFC,25400000.0,19100000.0,2014,,,,,,
1174,Oculus,Rela.,27700000.0,16300000.0,2014,,,,,,
1175,Bang Bang,FIP,2500000.0,39500000.0,2014,,,,,,
1176,As Above/So Below,Uni.,21300000.0,20600000.0,2014,,,,,,
1177,This is Where I Leave You,WB,34300000.0,7000000.0,2014,,,,,,
1178,That Awkward Moment,Focus,26100000.0,14400000.0,2014,,,,,,
1179,Frank Miller's Sin City: A Dame to Kill For,W/Dim.,13800000.0,25600000.0,2014,,,,,,
1180,The Gambler,Par.,33700000.0,5600000.0,2014,tt9447594,The Gambler,The Gambler,2019.0,121.0,"Action,Sci-Fi,Thriller"
1181,Million Dollar Arm,BV,36500000.0,2800000.0,2014,,,,,,
1182,Nightcrawler,ORF,32400000.0,6300000.0,2014,,,,,,
1183,Devil's Due,Fox,15800000.0,21100000.0,2014,,,,,,
1184,A Most Wanted Man,RAtt.,17200000.0,19000000.0,2014,,,,,,
1185,The Best of Me,Rela.,26800000.0,9200000.0,2014,,,,,,
1186,Endless Love (2014),Uni.,23400000.0,11300000.0,2014,,,,,,
1187,Get On Up,Uni.,30700000.0,2700000.0,2014,,,,,,
1188,The November Man,Rela.,25000000.0,7500000.0,2014,,,,,,
1189,The Pirates,WGUSA,416000.0,32100000.0,2014,,,,,,
1190,Winter's Tale,WB,12600000.0,18500000.0,2014,,,,,,
1191,Draft Day,LG/S,28800000.0,620000.0,2014,,,,,,
1192,Big Eyes,Wein.,14500000.0,14800000.0,2014,,,,,,
1193,The Divine Move,CJ,137000.0,27800000.0,2014,,,,,,
1194,Top Five,Par.,25300000.0,800000.0,2014,,,,,,
1195,Iceman (2014),WGUSA,7700.0,26000000.0,2014,,,,,,
1196,And So It Goes,CE,15200000.0,10200000.0,2014,,,,,,
1197,On the Other Side of the Tracks,Wein.,9600.0,25100000.0,2014,,,,,,
1198,The Players,Wein.,10900.0,24600000.0,2014,,,,,,
1199,The Tale of The Princess Kaguya,GK,703000.0,23500000.0,2014,,,,,,
1200,A Haunted House 2,ORF,17300000.0,6600000.0,2014,,,,,,
1201,The Railway Man,Wein.,4400000.0,17900000.0,2014,,,,,,
1202,Mr. Turner,SPC,4000000.0,18200000.0,2014,,,,,,
1203,The Suspect (2014),WGUSA,219000.0,21400000.0,2014,,,,,,
1204,Bears,BV,17800000.0,3500000.0,2014,,,,,,
1205,Yves Saint Laurent,Wein.,724000.0,20300000.0,2014,,,,,,
1206,Labor Day,Par.,13400000.0,6900000.0,2014,,,,,,
1207,"Like Father, Like Son (2014)",IFC,335000.0,19600000.0,2014,,,,,,
1208,Left Behind (2014),Free,14000000.0,5700000.0,2014,,,,,,
1209,Legends of Oz: Dorothy's Return,CE,8500000.0,10200000.0,2014,,,,,,
1210,The Drop,FoxS,10700000.0,7900000.0,2014,,,,,,
1211,The Quiet Ones,LGF,8500000.0,9300000.0,2014,,,,,,
1212,Sabotage (2014),ORF,10500000.0,7000000.0,2014,,,,,,
1213,Road to Ninja - Naruto the Movie,Elev.,43200.0,17300000.0,2014,,,,,,
1214,Calvary,FoxS,3600000.0,13300000.0,2014,,,,,,
1215,The Pyramid,Fox,2800000.0,14100000.0,2014,,,,,,
1216,Tyler Perry's The Single Moms Club,LGF,16000000.0,364000.0,2014,,,,,,
1217,Beyond Outrage,Magn.,3900.0,16200000.0,2014,,,,,,
1218,Before I Go To Sleep,CE,3200000.0,12200000.0,2014,,,,,,
1219,Vampire Academy,Wein.,7800000.0,7600000.0,2014,,,,,,
1220,Inherent Vice,WB,8100000.0,6600000.0,2014,,,,,,
1221,Island of Lemurs: Madagascar (IMAX),WB,11300000.0,2800000.0,2014,,,,,,
1222,The Two Faces of January,Magn.,507000.0,13000000.0,2014,,,,,,
1223,Fading Gigolo,MNE,3800000.0,9600000.0,2014,,,,,,
1224,A Most Violent Year,A24,5700000.0,6300000.0,2014,,,,,,
1225,The Interview (2014),Sony,6100000.0,5200000.0,2014,,,,,,
1226,One Chance,Wein.,101000.0,10800000.0,2014,,,,,,
1227,Bicycling with Moliere,Strand,59900.0,10700000.0,2014,,,,,,
1228,Wetlands,Strand,59500.0,10500000.0,2014,tt5565254,Wetlands,Wetlands,2017.0,98.0,"Crime,Drama,Thriller"
1229,The Babadook,IFC,964000.0,9300000.0,2014,,,,,,
1230,Nymphomaniac: Volume I,Magn.,786000.0,9500000.0,2014,,,,,,
1231,Gladiators of Rome,VPD,8200.0,10100000.0,2014,,,,,,
1232,Mood Indigo,Drft.,303000.0,9500000.0,2014,,,,,,
1233,Alan Partridge: The Movie,Magn.,153000.0,9600000.0,2014,,,,,,
1234,Venus in Fur,IFC,374000.0,8000000.0,2014,,,,,,
1235,Filth,Magn.,34400.0,8300000.0,2014,,,,,,
1236,What If (2014),CBS,3500000.0,4400000.0,2014,,,,,,
1237,Finding Fanny,FIP,616000.0,7100000.0,2014,,,,,,
1238,Pride (2014),CBS,1400000.0,6100000.0,2014,,,,,,
1239,Chinese Puzzle,Cohen,339000.0,7100000.0,2014,,,,,,
1240,A Long Way Down,Magn.,13300.0,7200000.0,2014,,,,,,
1241,"Two Days, One Night",IFC,1400000.0,5400000.0,2014,,,,,,
1242,A Letter to Momo,GK,71700.0,6700000.0,2014,,,,,,
1243,Le Chef,Cohen,343000.0,5900000.0,2014,,,,,,
1244,Mas Negro Que La Noche,LGF,870000.0,5200000.0,2014,,,,,,
1245,French Gigolo (Cliente),IFC,3000.0,6000000.0,2014,,,,,,
1246,The Trip to Italy,IFC,2900000.0,3000000.0,2014,,,,,,
1247,The Immigrant,Wein.,2000000.0,3800000.0,2014,tt6594436,The Immigrant,The Immigrant,2017.0,65.0,Drama
1248,Wish I Was Here,Focus,3600000.0,1900000.0,2014,,,,,,
1249,Under the Skin (2014),A24,2600000.0,2800000.0,2014,,,,,,
1250,The French Minister,IFC,12000.0,5100000.0,2014,,,,,,
1251,Ernest & Celestine,GK,262000.0,4800000.0,2014,,,,,,
1252,Tracks (2014),Wein.,510000.0,4400000.0,2014,,,,,,
1253,The Love Punch,KE,267000.0,4500000.0,2014,,,,,,
1254,Diplomacy,Zeit.,231000.0,3700000.0,2014,,,,,,
1255,Horns,RTWC,174000.0,3700000.0,2014,,,,,,
1256,Ragnarok,Magn.,1400.0,3700000.0,2014,,,,,,
1257,Veronica Mars,WB,3300000.0,195000.0,2014,,,,,,
1258,Enemy,A24,1000000.0,2400000.0,2014,,,,,,
1259,Words and Pictures,RAtt.,2200000.0,1200000.0,2014,,,,,,
1260,The Protector 2,Magn.,2500.0,3300000.0,2014,,,,,,
1261,The Rover,A24,1100000.0,2100000.0,2014,,,,,,
1262,The Mystery of Happiness,Strand,8500.0,3200000.0,2014,,,,,,
1263,The German Doctor,Gold.,418000.0,2600000.0,2014,,,,,,
1264,Citizenfour,RTWC,2800000.0,202000.0,2014,,,,,,
1265,A Coffee in Berlin,MBox,150000.0,2600000.0,2014,,,,,,
1266,Living is Easy with Eyes Closed,Outs,11600.0,2600000.0,2014,,,,,,
1267,A Five Star Life,MBox,307000.0,2200000.0,2014,,,,,,
1268,Blood Ties (2014),RAtt.,42500.0,2400000.0,2014,,,,,,
1269,The Guest (2014),PH,333000.0,2000000.0,2014,,,,,,
1270,Life of Riley,KL,11600.0,2300000.0,2014,,,,,,
1271,Marius,KL,9800.0,2200000.0,2014,,,,,,
1272,"Men, Women & Children",Par.,706000.0,1500000.0,2014,,,,,,
1273,Nymphomaniac: Volume II,Magn.,327000.0,1900000.0,2014,,,,,,
1274,"20,000 Days on Earth",Drft.,280000.0,1800000.0,2014,,,,,,
1275,Make Your Move,HTR,125000.0,1300000.0,2014,,,,,,
1276,Bright Days Ahead,Trib.,21800.0,1400000.0,2014,,,,,,
1277,Postman Pat: The Movie,Shout!,1500.0,1300000.0,2014,,,,,,
1278,Just a Sigh,Distrib.,75500.0,1200000.0,2014,,,,,,
1279,For a Woman,FM,32299.0,1200000.0,2014,,,,,,
1280,Why Don't You Play in Hell,Drft.,28500.0,1200000.0,2014,,,,,,
1281,The Way He Looks,Strand,101000.0,1100000.0,2014,,,,,,
1282,Ilo Ilo,FM,56800.0,1100000.0,2014,,,,,,
1283,Jackpot,DR,800.0,1100000.0,2014,tt8671762,Jackpot,Jackpot,2018.0,150.0,"Comedy,Romance"
1284,Borgman,Drft.,57500.0,952000.0,2014,,,,,,
1285,The Disappearance of Eleanor Rigby,Wein.,588000.0,397000.0,2014,,,,,,
1286,Age of Uprising: The Legend of Michael Kohlhaas (U.S. only),MBox,3300.0,797000.0,2014,,,,,,
1287,The Zero Theorem,Ampl.,258000.0,513000.0,2014,,,,,,
1288,Archipelago,KL,7800.0,492000.0,2014,tt8045226,Archipelago,Archipelago,2017.0,61.0,Documentary
1289,The Congress,Drft.,138000.0,318000.0,2014,,,,,,
1290,Bjork - Biophilia Live,CP,128000.0,306000.0,2014,,,,,,
1291,The Last Sentence,MBox,62500.0,265000.0,2014,,,,,,
1292,7 Boxes,BGP,38100.0,267000.0,2014,,,,,,
1293,Gabrielle (2014),EOne,5500.0,222000.0,2014,,,,,,
1294,Unrelated,KL,4500.0,154000.0,2014,,,,,,
1295,May in the Summer,Cohen,22000.0,112000.0,2014,,,,,,
1296,Life's a Breeze,Magn.,3500.0,99700.0,2014,,,,,,
1297,Policeman,Crnth,11300.0,27000.0,2014,,,,,,
1298,Avengers: Age of Ultron,BV,459000000.0,946400000.0,2015,,,,,,
1299,Minions,Uni.,336000000.0,823400000.0,2015,,,,,,
1300,Spectre,Sony,200100000.0,680600000.0,2015,,,,,,
1301,Inside Out,BV,356500000.0,501100000.0,2015,,,,,,
1302,Mission: Impossible - Rogue Nation,Par.,195000000.0,487700000.0,2015,,,,,,
1303,The Hunger Games: Mockingjay - Part 2,LGF,281700000.0,371700000.0,2015,,,,,,
1304,The Martian,Fox,228400000.0,401700000.0,2015,,,,,,
1305,Fifty Shades of Grey,Uni.,166200000.0,404800000.0,2015,,,,,,
1306,Cinderella (2015),BV,201200000.0,342400000.0,2015,,,,,,
1307,The Revenant,Fox,183600000.0,349300000.0,2015,,,,,,
1308,Ant-Man,BV,180200000.0,339100000.0,2015,,,,,,
1309,Hotel Transylvania 2,Sony,169700000.0,305100000.0,2015,,,,,,
1310,San Andreas,WB (NL),155200000.0,318800000.0,2015,,,,,,
1311,Terminator: Genisys,Par.,89800000.0,350800000.0,2015,,,,,,
1312,Kingsman: The Secret Service,Fox,128300000.0,286100000.0,2015,,,,,,
1313,Home (2015),Fox,177400000.0,208600000.0,2015,,,,,,
1314,Mad Max: Fury Road,WB,153600000.0,224800000.0,2015,,,,,,
1315,The Good Dinosaur,BV,123100000.0,209100000.0,2015,,,,,,
1316,Taken 3,Fox,89300000.0,237200000.0,2015,,,,,,
1317,The SpongeBob Movie: Sponge Out of Water,Par.,163000000.0,162200000.0,2015,,,,,,
1318,Maze Runner: The Scorch Trials,Fox,81700000.0,230600000.0,2015,,,,,,
1319,The Divergent Series: Insurgent,LG/S,130199999.0,167100000.0,2015,,,,,,
1320,Pitch Perfect 2,Uni.,184300000.0,103200000.0,2015,,,,,,
1321,Paddington,W/Dim.,76300000.0,191800000.0,2015,,,,,,
1322,Mojin: The Lost Legend,WGUSA,1200000.0,258100000.0,2015,,,,,,
1323,Lost in Hong Kong,WGUSA,1300000.0,255000000.0,2015,,,,,,
1324,The Peanuts Movie,Fox,130199999.0,116100000.0,2015,,,,,,
1325,Pixels,Sony,78700000.0,166100000.0,2015,,,,,,
1326,Daddy's Home,Par.,150400000.0,92400000.0,2015,,,,,,
1327,Spy,Fox,110800000.0,124800000.0,2015,,,,,,
1328,Alvin and the Chipmunks: The Road Chip,Fox,85900000.0,148900000.0,2015,,,,,,
1329,Goodbye Mr. Loser,CL,1300000.0,226800000.0,2015,tt6651330,Goodbye Mr. Loser,Goodbye Mr. Loser,2017.0,105.0,Comedy
1330,Ted 2,Uni.,81500000.0,135200000.0,2015,,,,,,
1331,Tomorrowland,BV,93400000.0,115700000.0,2015,tt7728220,Tomorrowland,Tomorrowland,2017.0,70.0,Documentary
1332,Everest (2015),Uni.,43500000.0,159900000.0,2015,,,,,,
1333,Straight Outta Compton,Uni.,161200000.0,40400000.0,2015,,,,,,
1334,The Intern,WB,75800000.0,118800000.0,2015,,,,,,
1335,Jupiter Ascending,WB,47400000.0,136600000.0,2015,,,,,,
1336,Creed,WB (NL),109800000.0,63800000.0,2015,tt4354930,Creed,Creed,2016.0,80.0,"Crime,Drama"
1337,Fantastic Four,Fox,56100000.0,111900000.0,2015,,,,,,
1338,Bridge of Spies,BV,72300000.0,93200000.0,2015,,,,,,
1339,Focus (2015),WB,53900000.0,105200000.0,2015,,,,,,
1340,The Hateful Eight,Wein.,54100000.0,101600000.0,2015,,,,,,
1341,Goosebumps,Sony,80100000.0,70100000.0,2015,,,,,,
1342,The Last Witch Hunter,LG/S,27400000.0,119600000.0,2015,,,,,,
1343,The Taking of Tiger Mountain,WGUSA,229000.0,141400000.0,2015,,,,,,
1344,Trainwreck,Uni.,110200000.0,30600000.0,2015,,,,,,
1345,Mr. Six,CL,1400000.0,137800000.0,2015,,,,,,
1346,Point Break (2015),WB,28800000.0,104900000.0,2015,,,,,,
1347,The Big Short,Par.,70300000.0,63200000.0,2015,,,,,,
1348,Pan,WB,35100000.0,93300000.0,2015,,,,,,
1349,Wolf Totem,Sony,211000.0,125600000.0,2015,,,,,,
1350,Magic Mike XXL,WB,66000000.0,56500000.0,2015,,,,,,
1351,Dragon Blade,LGP,74100.0,121500000.0,2015,,,,,,
1352,Seventh Son,Uni.,17200000.0,97000000.0,2015,,,,,,
1353,Insidious Chapter 3,Focus,52200000.0,60800000.0,2015,,,,,,
1354,Get Hard,WB,90400000.0,21400000.0,2015,tt8672656,Get Hard,Get Hard,2018.0,90.0,Comedy
1355,The Man From U.N.C.L.E.,WB,45400000.0,64400000.0,2015,,,,,,
1356,Paul Blart: Mall Cop 2,Sony,71000000.0,36600000.0,2015,,,,,,
1357,Shaun the Sheep Movie,LGF,19400000.0,86800000.0,2015,,,,,,
1358,Sisters,Uni.,87000000.0,18000000.0,2015,tt5870006,Sisters,Sisters,2016.0,102.0,Drama
1359,Sisters,Uni.,87000000.0,18000000.0,2015,tt9048972,Sisters,Sisters,2018.0,72.0,"Biography,Comedy,Documentary"
1360,Vacation,WB (NL),58900000.0,46000000.0,2015,,,,,,
1361,Chappie,Sony,31600000.0,70500000.0,2015,,,,,,
1362,Joy,Fox,56500000.0,44700000.0,2015,tt6180144,Joy,Joy,2016.0,80.0,Drama
1363,Joy,Fox,56500000.0,44700000.0,2015,tt8731858,Joy,Joy,2018.0,4.0,Documentary
1364,Joy,Fox,56500000.0,44700000.0,2015,tt8917752,Joy,Joy,2018.0,99.0,Drama
1365,Black Mass,WB,62600000.0,37200000.0,2015,,,,,,
1366,Devil and Angel (E Gun Tian Shi),CL,131000.0,98500000.0,2015,,,,,,
1367,The Visit,Uni.,65200000.0,33200000.0,2015,,,,,,
1368,Spotlight,ORF,45100000.0,53200000.0,2015,,,,,,
1369,Poltergeist (2015),Fox,47400000.0,48000000.0,2015,,,,,,
1370,In the Heart of the Sea,WB,25000000.0,68900000.0,2015,,,,,,
1371,Southpaw,Wein.,52400000.0,39500000.0,2015,,,,,,
1372,The Second Best Exotic Marigold Hotel,FoxS,33100000.0,52900000.0,2015,,,,,,
1373,Paper Towns,Fox,32000000.0,53500000.0,2015,,,,,,
1374,Sicario,LGF,46900000.0,38000000.0,2015,,,,,,
1375,Hitman: Agent 47,Fox,22500000.0,59900000.0,2015,,,,,,
1376,The Wedding Ringer,SGem,64500000.0,15300000.0,2015,,,,,,
1377,Paranormal Activity: The Ghost Dimension,Par.,18300000.0,60600000.0,2015,,,,,,
1378,Crimson Peak,Uni.,31100000.0,43600000.0,2015,,,,,,
1379,The Transporter Refueled,EC,16000000.0,56600000.0,2015,,,,,,
1380,Run All Night,WB,26500000.0,45200000.0,2015,,,,,,
1381,The Age of Adaline,LGF,42600000.0,23000000.0,2015,,,,,,
1382,The Danish Girl,Focus,11100000.0,53100000.0,2015,,,,,,
1383,Unfriended,Uni.,32500000.0,31600000.0,2015,,,,,,
1384,The Longest Ride,Fox,37400000.0,25500000.0,2015,,,,,,
1385,Brooklyn,FoxS,38300000.0,23800000.0,2015,,,,,,
1386,Dragon Ball Z: Resurrection 'F',FUN,8000000.0,53800000.0,2015,,,,,,
1387,Woman in Gold,Wein.,33299999.0,28300000.0,2015,,,,,,
1388,Krampus,Uni.,42700000.0,18800000.0,2015,,,,,,
1389,The Walk,TriS,10100000.0,51000000.0,2015,,,,,,
1390,The Perfect Guy,SGem,57000000.0,3200000.0,2015,,,,,,
1391,The Gift (2015),STX,43800000.0,15200000.0,2015,,,,,,
1392,No Escape,Wein.,27300000.0,27100000.0,2015,,,,,,
1393,Sinister 2,Focus,27700000.0,25100000.0,2015,,,,,,
1394,Prem Ratan Dhan Payo,FIP,4400000.0,48200000.0,2015,,,,,,
1395,The Boy Next Door,Uni.,35400000.0,17000000.0,2015,,,,,,
1396,The Night Before,Sony,43000000.0,9300000.0,2015,tt6006924,The Night Before,The Night Before,2017.0,81.0,Horror
1397,Hot Pursuit,WB (NL),34600000.0,17100000.0,2015,,,,,,
1398,The 100-Year Old Man Who Climbed Out the Window and Disappeared,MBox,944000.0,50200000.0,2015,,,,,,
1399,The Himalayas,CJ,697000.0,49800000.0,2015,,,,,,
1400,Entourage,WB,32400000.0,16900000.0,2015,,,,,,
1401,The Woman in Black 2: Angel of Death,Rela.,26500000.0,22400000.0,2015,,,,,,
1402,Concussion (2015),Sony,34500000.0,14100000.0,2015,,,,,,
1403,Mortdecai,LGF,7700000.0,39600000.0,2015,,,,,,
1404,Coming Home (2015),SPC,378000.0,46400000.0,2015,,,,,,
1405,"McFarland, USA",BV,44500000.0,1200000.0,2015,,,,,,
1406,Max (2015),WB,42700000.0,1300000.0,2015,,,,,,
1407,Still Alice,SPC,18800000.0,25100000.0,2015,,,,,,
1408,The DUFF,LGF,34000000.0,9500000.0,2015,,,,,,
1409,Legend,Uni.,1900000.0,41100000.0,2015,,,,,,
1410,The Gallows,WB (NL),22800000.0,20200000.0,2015,,,,,,
1411,Love the Coopers,LGF,26300000.0,16100000.0,2015,,,,,,
1412,The Lady in the Van,SPC,10000000.0,31400000.0,2015,,,,,,
1413,Ricki and the Flash,TriS,26800000.0,14500000.0,2015,,,,,,
1414,Carol,Wein.,12700000.0,27600000.0,2015,,,,,,
1415,The Lazarus Effect,Rela.,25800000.0,12600000.0,2015,,,,,,
1416,The Water Diviner,WB,4200000.0,34000000.0,2015,,,,,,
1417,A Walk in the Woods,BG,29500000.0,8000000.0,2015,,,,,,
1418,Ex Machina,A24,25400000.0,11400000.0,2015,,,,,,
1419,Burnt,Wein.,13700000.0,23000000.0,2015,,,,,,
1420,Room,A24,14700000.0,20700000.0,2015,,,,,,
1421,The Secret in their Eyes (2015),STX,20200000.0,14700000.0,2015,,,,,,
1422,Steve Jobs,Uni.,17800000.0,16700000.0,2015,,,,,,
1423,Victor Frankenstein,Fox,5800000.0,28500000.0,2015,,,,,,
1424,Project Almanac,Par.,22300000.0,10900000.0,2015,,,,,,
1425,Self/Less,Focus,12300000.0,18200000.0,2015,,,,,,
1426,Far from the Madding Crowd,FoxS,12200000.0,18000000.0,2015,,,,,,
1427,Mr. Holmes,RAtt.,17700000.0,11600000.0,2015,,,,,,
1428,Love & Mercy,RAtt.,12600000.0,16100000.0,2015,,,,,,
1429,Irrational Man,SPC,4000000.0,23400000.0,2015,,,,,,
1430,American Ultra,LGF,14400000.0,12700000.0,2015,,,,,,
1431,Wild Tales,SPC,3100000.0,23900000.0,2015,,,,,,
1432,Aloha,Sony,21100000.0,5200000.0,2015,,,,,,
1433,"Love, Rosie",TFA,20400.0,25600000.0,2015,,,,,,
1434,The 33,WB,12200000.0,12700000.0,2015,,,,,,
1435,Capture the Flag,Par.,6700.0,24600000.0,2015,,,,,,
1436,The Gunman,ORF,10700000.0,13500000.0,2015,,,,,,
1437,Go Away Mr. Tumor,CL,287000.0,21500000.0,2015,,,,,,
1438,Blackhat,Uni.,8000000.0,11600000.0,2015,,,,,,
1439,Dope,ORF,17500000.0,480000.0,2015,,,,,,
1440,Brothers: Blood Against Blood,FIP,614000.0,17200000.0,2015,,,,,,
1441,While We're Young,A24,7600000.0,9700000.0,2015,,,,,,
1442,Monkey Kingdom,BV,16399999.0,711000.0,2015,,,,,,
1443,Macbeth (2015),Wein.,1100000.0,15200000.0,2015,,,,,,
1444,Scouts Guide to the Zombie Apocalypse,Par.,3700000.0,12400000.0,2015,,,,,,
1445,Suffragette,Focus,4700000.0,11300000.0,2015,,,,,,
1446,Unfinished Business,Fox,10200000.0,4200000.0,2015,tt7316906,Unfinished Business,Unfinished Business,2017.0,60.0,Drama
1447,Do You Believe?,PFR,13000000.0,1400000.0,2015,tt6960218,Do You Believe?,Do You Believe?,2017.0,71.0,"Fantasy,Horror"
1448,Strange Magic,BV,12400000.0,1200000.0,2015,,,,,,
1449,Hot Tub Time Machine 2,Par.,12300000.0,767000.0,2015,,,,,,
1450,Child 44,LG/S,1200000.0,11700000.0,2015,,,,,,
1451,We Are Your Friends,WB,3600000.0,7500000.0,2015,,,,,,
1452,Danny Collins,BST,5600000.0,5200000.0,2015,,,,,,
1453,Kung Fu Killer,WGUSA,130000.0,10000000.0,2015,,,,,,
1454,A Little Chaos,FCW,558000.0,9500000.0,2015,,,,,,
1455,The Loft,ORF,6000000.0,4099999.0,2015,,,,,,
1456,The Young & Prodigious T.S. Spivet,Wein.,174000.0,9300000.0,2015,,,,,,
1457,Shanghai,Wein.,46400.0,9200000.0,2015,tt5424576,Shanghai,Shanghai,2016.0,120.0,Drama
1458,Me and Earl and the Dying Girl,FoxS,6800000.0,2300000.0,2015,,,,,,
1459,Shaandaar,FIP,522000.0,7800000.0,2015,,,,,,
1460,Trumbo (2015),BST,7900000.0,378000.0,2015,,,,,,
1461,Grandma (2015),SPC,7000000.0,107000.0,2015,,,,,,
1462,What We Do in the Shadows,U/P,3500000.0,2800000.0,2015,,,,,,
1463,Anomalisa,Par.,3800000.0,1900000.0,2015,,,,,,
1464,Pawn Sacrifice,BST,2400000.0,3100000.0,2015,,,,,,
1465,Serena,Magn.,176000.0,4900000.0,2015,tt5749696,Serena,Serena,2016.0,95.0,"Biography,Documentary,Sport"
1466,Mr. X,FIP,45000.0,5000000.0,2015,,,,,,
1467,Back to the Future Day,UHE,1700000.0,3200000.0,2015,,,,,,
